Date,History,Date00,REF,Date01,Sim#01,Date02,Sim#02,Date03,Sim#03,Date04,Sim#04,Date,Sim#05,Date,Sim#06,Date,Sim#07,Date,Sim#08,Date,Sim#09,Date,Sim#10,Date,Sim#11,Date,Sim#12,Date,Sim#13,Date,Sim#14,Date,Sim#15,Date,Sim#16,Date,Sim#17,Date,Sim#18,Date,Sim#19,Date,Sim#20,Date,Sim#21,Date,Sim#22,Date,Sim#23,Date,Sim#24,Date,Sim#25,Date,Sim#26,Date,Sim#27,Date,Sim#28,Date,Sim#29,Date,Sim#30
36485.97644,2798995456,36485.97644,2472173824,36485.97644,1511457546,36485.97644,3078895002,36485.97644,3442764411,36485.97644,2743015547,36485.97644,1847337001,36485.97644,2491105956,36485.97644,2239196365,36485.97644,3358794547,36485.97644,3414774456,36485.97644,3134874911,36485.97644,1399497728,36485.97644,3431568429,36485.97644,3302814638,36485.97644,1959296819,36485.97644,3190854820,36485.97644,3420372447,36485.97644,3498744320,36485.97644,3470754365,36485.97644,1679397274,36485.97644,4198493184,36485.97644,2015276728,36485.97644,3542128750,36485.97644,3526734275,36485.97644,1539447501,36485.97644,3484749343,36485.97644,3540729252,36485.97644,2966935183,36485.97644,783718727.7,36485.97644,3246834729,36485.97644,2519095910
36489.02142,2813006336,36489.02142,2487105024,36489.02142,1519023421,36489.02142,3094306970,36489.02142,3459997793,36489.02142,2756746209,36489.02142,1856584182,36489.02142,2503575639,36489.02142,2250405069,36489.02142,3375607603,36489.02142,3431867730,36489.02142,3150567096,36489.02142,1406503168,36489.02142,3448745768,36489.02142,3319347476,36489.02142,1969104435,36489.02142,3206827223,36489.02142,3437493743,36489.02142,3516257920,36489.02142,3488127857,36489.02142,1687803802,36489.02142,4219509504,36489.02142,2025364562,36489.02142,3559859518,36489.02142,3544387983,36489.02142,1547153485,36489.02142,3502192888,36489.02142,3558453015,36489.02142,2981786716,36489.02142,787641774.1,36489.02142,3263087350,36489.02142,2531705702
36492.01074,2826761216,36492.01074,2501783552,36492.01074,1526451057,36492.01074,3109437338,36492.01074,3476916296,36492.01074,2770225992,36492.01074,1865662403,36492.01074,2515817482,36492.01074,2261408973,36492.01074,3392113459,36492.01074,3448648684,36492.01074,3165972562,36492.01074,1413380608,36492.01074,3465609251,36492.01074,3335578235,36492.01074,1978732851,36492.01074,3222507786,36492.01074,3454302206,36492.01074,3533451520,36492.01074,3505183908,36492.01074,1696056730,36492.01074,4240141824,36492.01074,2035268076,36492.01074,3577266319,36492.01074,3561719132,36492.01074,1554718669,36492.01074,3519317714,36492.01074,3575852938,36492.01074,2996366889,36492.01074,791493140.5,36492.01074,3279043011,36492.01074,2544085094
36495,2840515840,36495,2516481280,36495,1533878554,36495,3124567424,36495,3493834483,36495,2783705523,36495,1874740454,36495,2528059098,36495,2272412672,36495,3408619008,36495,3465429325,36495,3181377741,36495,1420257920,36495,3482472420,36495,3351808691,36495,1988361088,36495,3238188058,36495,3471110356,36495,3550644800,36495,3522239642,36495,1704309504,36495,4260773760,36495,2045171405,36495,3594672796,36495,3579049958,36495,1562283712,36495,3536442221,36495,3593252538,36495,3010946790,36495,795344435.2,36495,3294998374,36495,2556464256
36498.54016,2863518208,36498.54016,2539063040,36498.54016,1546299832,36498.54016,3149870029,36498.54016,3522127396,36498.54016,2806247844,36498.54016,1889922017,36498.54016,2548531205,36498.54016,2290814566,36498.54016,3436221850,36498.54016,3493492214,36498.54016,3207140393,36498.54016,1431759104,36498.54016,3510673323,36498.54016,3378951485,36498.54016,2004462746,36498.54016,3264410757,36498.54016,3499219250,36498.54016,3579397760,36498.54016,3550762578,36498.54016,1718110925,36498.54016,4295277312,36498.54016,2061733110,36498.54016,3623782292,36498.54016,3608032942,36498.54016,1574935014,36498.54016,3565080169,36498.54016,3622350533,36498.54016,3035329300,36498.54016,801785098.2,36498.54016,3321681121,36498.54016,2577166387
36501.51385,2882840320,36501.51385,2558113536,36501.51385,1556733773,36501.51385,3171124352,36501.51385,3545893594,36501.51385,2825183514,36501.51385,1902674611,36501.51385,2565727885,36501.51385,2306272256,36501.51385,3459408384,36501.51385,3517065190,36501.51385,3228781158,36501.51385,1441420160,36501.51385,3534362232,36501.51385,3401751578,36501.51385,2017988224,36501.51385,3286437965,36501.51385,3522830871,36501.51385,3603550400,36501.51385,3574721997,36501.51385,1729704192,36501.51385,4324260480,36501.51385,2075645030,36501.51385,3648234425,36501.51385,3632378803,36501.51385,1585562176,36501.51385,3589136198,36501.51385,3646793005,36501.51385,3055810739,36501.51385,807195289.6,36501.51385,3344094771,36501.51385,2594556288
36505.13287,2906355456,36505.13287,2581371904,36505.13287,1569431946,36505.13287,3196991002,36505.13287,3574817211,36505.13287,2848228347,36505.13287,1918194601,36505.13287,2586656356,36505.13287,2325084365,36505.13287,3487626547,36505.13287,3545753656,36505.13287,3255118111,36505.13287,1453177728,36505.13287,3563191789,36505.13287,3429499438,36505.13287,2034448819,36505.13287,3313245220,36505.13287,3551566367,36505.13287,3632944320,36505.13287,3603880765,36505.13287,1743813274,36505.13287,4359533184,36505.13287,2092575928,36505.13287,3677992830,36505.13287,3662007875,36505.13287,1598495501,36505.13287,3618412543,36505.13287,3676539652,36505.13287,3080736783,36505.13287,813779527.7,36505.13287,3371372329,36505.13287,2615719910
36508.9328,2931046144,36508.9328,2605856768,36508.9328,1582764918,36508.9328,3224150758,36508.9328,3605186757,36508.9328,2872425221,36508.9328,1934490455,36508.9328,2608631068,36508.9328,2344836915,36508.9328,3517255373,36508.9328,3575876296,36508.9328,3282771681,36508.9328,1465523072,36508.9328,3593462573,36508.9328,3458634450,36508.9328,2051732301,36508.9328,3341392604,36508.9328,3581738388,36508.9328,3663807680,36508.9328,3634497219,36508.9328,1758627686,36508.9328,4396569216,36508.9328,2110353224,36508.9328,3709238895,36508.9328,3693118141,36508.9328,1612075379,36508.9328,3649152449,36508.9328,3707773372,36508.9328,3106908913,36508.9328,820692920.3,36508.9328,3400013527,36508.9328,2637941530
36512.92279,2956971264,36512.92279,2631626752,36512.92279,1596764483,36512.92279,3252668390,36512.92279,3637074655,36512.92279,2897831839,36512.92279,1951601034,36512.92279,2631704425,36512.92279,2365577011,36512.92279,3548365517,36512.92279,3607504942,36512.92279,3311807816,36512.92279,1478485632,36512.92279,3625246770,36512.92279,3489226092,36512.92279,2069879885,36512.92279,3370947241,36512.92279,3613418885,36512.92279,3696214080,36512.92279,3666644367,36512.92279,1774182758,36512.92279,4435456896,36512.92279,2129019310,36512.92279,3742047135,36512.92279,3725783793,36512.92279,1626334195,36512.92279,3681429224,36512.92279,3740568649,36512.92279,3134389540,36512.92279,827951953.9,36512.92279,3430086666,36512.92279,2661274138
36517.11224,2984192768,36517.11224,2658767872,36517.11224,1611464095,36517.11224,3282612045,36517.11224,3670557105,36517.11224,2924508913,36517.11224,1969567227,36517.11224,2655931564,36517.11224,2387354214,36517.11224,3581031322,36517.11224,3640715177,36517.11224,3342295900,36517.11224,1492096384,36517.11224,3658620334,36517.11224,3521347466,36517.11224,2088934938,36517.11224,3401979756,36517.11224,3646683562,36517.11224,3730240960,36517.11224,3700399032,36517.11224,1790515661,36517.11224,4476289152,36517.11224,2148618793,36517.11224,3776495948,36517.11224,3760082888,36517.11224,1641306022,36517.11224,3715319996,36517.11224,3775003852,36517.11224,3163244334,36517.11224,835573975,36517.11224,3461663611,36517.11224,2685773491
36521.55609,3013067520,36521.55609,2687647488,36521.55609,1627056461,36521.55609,3314374272,36521.55609,3706073050,36521.55609,2952806170,36521.55609,1988624563,36521.55609,2681630093,36521.55609,2410454016,36521.55609,3615681024,36521.55609,3675942374,36521.55609,3374635622,36521.55609,1506533760,36521.55609,3694020780,36521.55609,3555419674,36521.55609,2109147264,36521.55609,3434896973,36521.55609,3681968509,36521.55609,3766334400,36521.55609,3736203725,36521.55609,1807840512,36521.55609,4519601280,36521.55609,2169408614,36521.55609,3813036947,36521.55609,3796465075,36521.55609,1657187136,36521.55609,3751269062,36521.55609,3811530413,36521.55609,3193851571,36521.55609,843658905.6,36521.55609,3495158323,36521.55609,2711760768
36526,3041942272,36526,2716617984,36526,1642648827,36526,3346136499,36526,3741588995,36526,2981103427,36526,2007681900,36526,2707328622,36526,2433553818,36526,3650330726,36526,3711169572,36526,3406975345,36526,1520971136,36526,3729421225,36526,3589491881,36526,2129359590,36526,3467814190,36526,3717253456,36526,3802427840,36526,3772008417,36526,1825165363,36526,4562913408,36526,2190198436,36526,3849577945,36526,3832847263,36526,1673068250,36526,3787218129,36526,3848056974,36526,3224458808,36526,851743836.2,36526,3528653036,36526,2737748045
36531.55487,3075863552,36531.55487,2749545472,36531.55487,1660966318,36531.55487,3383449907,36531.55487,3783312169,36531.55487,3014346281,36531.55487,2030069944,36531.55487,2737518561,36531.55487,2460690842,36531.55487,3691036262,36531.55487,3752553533,36531.55487,3444967178,36531.55487,1537931776,36531.55487,3771008715,36531.55487,3629518991,36531.55487,2153104486,36531.55487,3506484449,36531.55487,3758705261,36531.55487,3844829440,36531.55487,3814070804,36531.55487,1845518131,36531.55487,4613795328,36531.55487,2214621757,36531.55487,3892505325,36531.55487,3875588076,36531.55487,1691724954,36531.55487,3829450122,36531.55487,3890967393,36531.55487,3260415365,36531.55487,861241794.6,36531.55487,3568001720,36531.55487,2768277197
36537.38745,3111480832,36537.38745,2784202240,36537.38745,1680199649,36537.38745,3422628915,36537.38745,3827121423,36537.38745,3049251215,36537.38745,2053577349,36537.38745,2769217940,36537.38745,2489184666,36537.38745,3733776998,36537.38745,3796006615,36537.38745,3484858532,36537.38745,1555740416,36537.38745,3814675500,36537.38745,3671547382,36537.38745,2178036582,36537.38745,3547088148,36537.38745,3802229577,36537.38745,3889351040,36537.38745,3858236232,36537.38745,1866888499,36537.38745,4667221248,36537.38745,2240266199,36537.38745,3937578993,36537.38745,3920465848,36537.38745,1711314458,36537.38745,3873793636,36537.38745,3936023252,36537.38745,3298169682,36537.38745,871214633,36537.38745,3609317765,36537.38745,2800332749
36543.51172,3148878848,36543.51172,2820667136,36543.51172,1700394578,36543.51172,3463766733,36543.51172,3873120983,36543.51172,3085901271,36543.51172,2078260040,36543.51172,2802502175,36543.51172,2519103078,36543.51172,3778654618,36543.51172,3841632195,36543.51172,3526744310,36543.51172,1574439424,36543.51172,3860525468,36543.51172,3715677041,36543.51172,2204215194,36543.51172,3589721887,36543.51172,3847929952,36543.51172,3936098560,36543.51172,3904609772,36543.51172,1889327309,36543.51172,4723318272,36543.51172,2267192771,36543.51172,3984906182,36543.51172,3967587348,36543.51172,1731883366,36543.51172,3920354166,36543.51172,3983331743,36543.51172,3337811579,36543.51172,881686077.4,36543.51172,3652699464,36543.51172,2833990963
36550.25586,3190062592,36550.25586,2860895744,36550.25586,1722633800,36550.25586,3509068851,36550.25586,3923776988,36550.25586,3126261340,36550.25586,2105441311,36550.25586,2839155707,36550.25586,2552050074,36550.25586,3828075110,36550.25586,3891876362,36550.25586,3572870103,36550.25586,1595031296,36550.25586,3911016738,36550.25586,3764273859,36550.25586,2233043814,36550.25586,3636671355,36550.25586,3898256487,36550.25586,3987578240,36550.25586,3955677614,36550.25586,1914037555,36550.25586,4785093888,36550.25586,2296845066,36550.25586,4037024210,36550.25586,4019478866,36550.25586,1754534426,36550.25586,3971627927,36550.25586,4035429179,36550.25586,3381466348,36550.25586,893217525.8,36550.25586,3700472607,36550.25586,2871056333
36557,3231246336,36557,2901163008,36557,1744873021,36557,3554370970,36557,3974432993,36557,3166621409,36557,2132622582,36557,2875809239,36557,2584997069,36557,3877495603,36557,3942120530,36557,3618995896,36557,1615623168,36557,3961508008,36557,3812870676,36557,2261872435,36557,3683620823,36557,3948583023,36557,4039057920,36557,4006745457,36557,1938747802,36557,4846869504,36557,2326497362,36557,4089142238,36557,4071370383,36557,1777185485,36557,4022901688,36557,4087526615,36557,3425121116,36557,904748974.1,36557,3748245750,36557,2908121702
36562.6651,3267320064,36562.6651,2936410880,36562.6651,1764352835,36562.6651,3594052070,36562.6651,4018803679,36562.6651,3201973663,36562.6651,2156431242,36562.6651,2907914857,36562.6651,2613856051,36562.6651,3920784077,36562.6651,3986130478,36562.6651,3659398472,36562.6651,1633660032,36562.6651,4005734398,36562.6651,3855437676,36562.6651,2287124045,36562.6651,3724744873,36562.6651,3992665118,36562.6651,4084150080,36562.6651,4051476879,36562.6651,1960392038,36562.6651,4900980096,36562.6651,2352470446,36562.6651,4134793541,36562.6651,4116823281,36562.6651,1797026035,36562.6651,4067813480,36562.6651,4133159881,36562.6651,3463359268,36562.6651,914849617.9,36562.6651,3790091274,36562.6651,2940588058
36568.66528,3305527808,36568.66528,2973788416,36568.66528,1784985016,36568.66528,3636080589,36568.66528,4065799204,36568.66528,3239417252,36568.66528,2181648353,36568.66528,2941919749,36568.66528,2644422246,36568.66528,3966633370,36568.66528,4032743926,36568.66528,3702191145,36568.66528,1652763904,36568.66528,4052577093,36568.66528,3900522813,36568.66528,2313869466,36568.66528,3768301701,36568.66528,4039354981,36568.66528,4131909760,36568.66528,4098854482,36568.66528,1983316685,36568.66528,4958291712,36568.66528,2379980022,36568.66528,4183145441,36568.66528,4164965038,36568.66528,1818040294,36568.66528,4115382121,36568.66528,4181492677,36568.66528,3503859476,36568.66528,925547786.2,36568.66528,3834412257,36568.66528,2974975027
36574.96545,3345645824,36574.96545,3013043712,36574.96545,1806648745,36574.96545,3680210406,36574.96545,4115144364,36574.96545,3278732908,36574.96545,2208126244,36574.96545,2977624783,36574.96545,2676516659,36574.96545,4014774989,36574.96545,4081687905,36574.96545,3747123323,36574.96545,1672822912,36574.96545,4101761780,36574.96545,3947862072,36574.96545,2341952077,36574.96545,3814036239,36574.96545,4088379197,36574.96545,4182057280,36574.96545,4148600822,36574.96545,2007387494,36574.96545,5018468736,36574.96545,2408864993,36574.96545,4233914790,36574.96545,4215513738,36574.96545,1840105203,36574.96545,4165329051,36574.96545,4232241967,36574.96545,3546384573,36574.96545,936780830.7,36574.96545,3880949156,36574.96545,3011081242
36580.48273,3380778496,36580.48273,3047428096,36580.48273,1825620388,36580.48273,3718856346,36580.48273,4158357550,36580.48273,3313162926,36580.48273,2231313807,36580.48273,3008892861,36580.48273,2704622797,36580.48273,4056934195,36580.48273,4124549765,36580.48273,3786471916,36580.48273,1690389248,36580.48273,4144834436,36580.48273,3989318625,36580.48273,2366544947,36580.48273,3854087485,36580.48273,4131311322,36580.48273,4225973120,36580.48273,4192165335,36580.48273,2028467098,36580.48273,5071167744,36580.48273,2434160517,36580.48273,4278375187,36580.48273,4259780905,36580.48273,1859428173,36580.48273,4209069228,36580.48273,4276684797,36580.48273,3583625206,36580.48273,946617978.9,36580.48273,3921703055,36580.48273,3042700646
36586,3415911168,36586,3081837056,36586,1844592031,36586,3757502285,36586,4201570737,36586,3347592945,36586,2254501371,36586,3040160940,36586,2732728934,36586,4099093402,36586,4167411625,36586,3825820508,36586,1707955584,36586,4187907092,36586,4030775178,36586,2391137818,36586,3894138732,36586,4174243447,36586,4269888960,36586,4235729848,36586,2049546701,36586,5123866752,36586,2459456041,36586,4322835583,36586,4304048072,36586,1878751142,36586,4252809404,36586,4321127628,36586,3620865838,36586,956455127,36586,3962456955,36586,3074320051
36587,3423119872,36587,3088818688,36587,1848484731,36587,3765431859,36587,4210437443,36587,3354657475,36587,2259259116,36587,3046576686,36587,2738495898,36587,4107743846,36587,4176206244,36587,3833894257,36587,1711559936,36587,4196744963,36587,4039281449,36587,2396183910,36587,3902356654,36587,4183052484,36587,4278899840,36587,4244668641,36587,2053871923,36587,5134679808,36587,2464646308,36587,4331958198,36587,4313131039,36587,1882715930,36587,4261784241,36587,4330246638,36587,3628507064,36587,958473564.2,36587,3970819052,36587,3080807885
36588,3430396928,36588,3095880704,36588,1852414341,36588,3773436621,36588,4219388221,36588,3361788989,36588,2264061972,36588,3053053266,36588,2744317542,36588,4116476314,36588,4185084252,36588,3842044559,36588,1715198464,36588,4205666634,36588,4047868375,36588,2401277850,36588,3910652498,36588,4191945046,36588,4287996160,36588,4253692191,36588,2058238157,36588,5145595392,36588,2469885788,36588,4341167312,36588,4322300129,36588,1886718310,36588,4270844175,36588,4339452114,36588,3636220744,36588,960511139.8,36588,3979260436,36588,3087357235
36589.25,3438442240,36589.25,3103876096,36589.25,1856758810,36589.25,3782286464,36589.25,4229283955,36589.25,3369673395,36589.25,2269371878,36589.25,3060213594,36589.25,2750753792,36589.25,4126130688,36589.25,4194899533,36589.25,3851055309,36589.25,1719221120,36589.25,4215530186,36589.25,4057361843,36589.25,2406909568,36589.25,3919824154,36589.25,4201776417,36589.25,4298052800,36589.25,4263668378,36589.25,2063065344,36589.25,5157663360,36589.25,2475678413,36589.25,4351348655,36589.25,4332437222,36589.25,1891143232,36589.25,4280860589,36589.25,4349629434,36589.25,3644748774,36589.25,962763827.2,36589.25,3988592998,36589.25,3094598016
36590.8125,3448499200,36590.8125,3113840384,36590.8125,1862189568,36590.8125,3793349120,36590.8125,4241654016,36590.8125,3379529216,36590.8125,2276009472,36590.8125,3069164288,36590.8125,2758799360,36590.8125,4138199040,36590.8125,4207169024,36590.8125,3862319104,36590.8125,1724249600,36590.8125,4227860019,36590.8125,4069229056,36590.8125,2413949440,36590.8125,3931289088,36590.8125,4214066022,36590.8125,4310624000,36590.8125,4276139008,36590.8125,2069099520,36590.8125,5172748800,36590.8125,2482919424,36590.8125,4364075738,36590.8125,4345108992,36590.8125,1896674560,36590.8125,4293381504,36590.8125,4362351488,36590.8125,3655409152,36590.8125,965579776,36590.8125,4000259072,36590.8125,3103649280
36592.76563,3461070080,36592.76563,3126285056,36592.76563,1868977843,36592.76563,3807177088,36592.76563,4257116198,36592.76563,3391848678,36592.76563,2284306253,36592.76563,3080352371,36592.76563,2768856064,36592.76563,4153284096,36592.76563,4222505498,36592.76563,3876398490,36592.76563,1730535040,36592.76563,4243271918,36592.76563,4084062694,36592.76563,2422749056,36592.76563,3945619891,36592.76563,4229427638,36592.76563,4326337600,36592.76563,4291726899,36592.76563,2076642048,36592.76563,5191605120,36592.76563,2491970458,36592.76563,4379984186,36592.76563,4360948301,36592.76563,1903588544,36592.76563,4309032250,36592.76563,4378253651,36592.76563,3668734285,36592.76563,969099622.4,36592.76563,4014841293,36592.76563,3114963072
36595.20703,3476783872,36595.20703,3141841664,36595.20703,1877463291,36595.20703,3824462259,36595.20703,4276444163,36595.20703,3407248195,36595.20703,2294677356,36595.20703,3094337646,36595.20703,2781427098,36595.20703,4172140646,36595.20703,4241676324,36595.20703,3893997937,36595.20703,1738391936,36595.20703,4262537027,36595.20703,4102604969,36595.20703,2433748710,36595.20703,3963533614,36595.20703,4248629892,36595.20703,4345979840,36595.20703,4311212001,36595.20703,2086070323,36595.20703,5215175808,36595.20703,2503284388,36595.20703,4399869990,36595.20703,4380747679,36595.20703,1912231130,36595.20703,4328595921,36595.20703,4398131598,36595.20703,3685390904,36595.20703,973499484.2,36595.20703,4033069292,36595.20703,3129105485
36598.25879,3496425984,36598.25879,3161297152,36598.25879,1888070031,36598.25879,3846068582,36598.25879,4300603960,36598.25879,3426497464,36598.25879,2307641149,36598.25879,3111819126,36598.25879,2797140787,36598.25879,4195711181,36598.25879,4265639700,36598.25879,3915997102,36598.25879,1748212992,36598.25879,4286618256,36598.25879,4125782661,36598.25879,2447498189,36598.25879,3985925622,36598.25879,4272632552,36598.25879,4370532480,36598.25879,4335568220,36598.25879,2097855590,36598.25879,5244638976,36598.25879,2517426708,36598.25879,4424727083,36598.25879,4405496740,36598.25879,1923034291,36598.25879,4353050350,36598.25879,4422978870,36598.25879,3706211543,36598.25879,978999275.5,36598.25879,4055854141,36598.25879,3146783386
36602.07349,3520978688,36602.07349,3185637376,36602.07349,1901328492,36602.07349,3873076557,36602.07349,4330803786,36602.07349,3450559114,36602.07349,2323845934,36602.07349,3133671032,36602.07349,2816782950,36602.07349,4225174426,36602.07349,4295593999,36602.07349,3943496131,36602.07349,1760489344,36602.07349,4316719871,36602.07349,4154754852,36602.07349,2464685082,36602.07349,4013915704,36602.07349,4302635957,36602.07349,4401223360,36602.07349,4366013573,36602.07349,2112587213,36602.07349,5281468032,36602.07349,2535104655,36602.07349,4455798530,36602.07349,4436433147,36602.07349,1936538278,36602.07349,4383618467,36602.07349,4454038040,36602.07349,3732237409,36602.07349,985874032.6,36602.07349,4084335278,36602.07349,3168880819
36606.84186,3551669504,36606.84186,3216092928,36606.84186,1917901532,36606.84186,3906836454,36606.84186,4368553490,36606.84186,3480636114,36606.84186,2344101873,36606.84186,3160985859,36606.84186,2841335603,36606.84186,4262003405,36606.84186,4333036795,36606.84186,3977869844,36606.84186,1775834752,36606.84186,4354346812,36606.84186,4190970015,36606.84186,2486168653,36606.84186,4048903235,36606.84186,4340140134,36606.84186,4439586880,36606.84186,4404070185,36606.84186,2131001702,36606.84186,5327504256,36606.84186,2557202043,36606.84186,4494637757,36606.84186,4475103575,36606.84186,1953418227,36606.84186,4421828532,36606.84186,4492861923,36606.84186,3764769674,36606.84186,994467461.1,36606.84186,4119936625,36606.84186,3196502554
36611.9209,3584360192,36611.9209,3248562176,36611.9209,1935554504,36611.9209,3942796211,36611.9209,4408763036,36611.9209,3512672988,36611.9209,2365677727,36611.9209,3190080571,36611.9209,2867488154,36611.9209,4301232230,36611.9209,4372919434,36611.9209,4014483415,36611.9209,1792180096,36611.9209,4394425595,36611.9209,4229545027,36611.9209,2509052134,36611.9209,4086170619,36611.9209,4380088155,36611.9209,4480450240,36611.9209,4444606638,36611.9209,2150616115,36611.9209,5376540288,36611.9209,2580739338,36611.9209,4536007823,36611.9209,4516293842,36611.9209,1971398106,36611.9209,4462528439,36611.9209,4534215643,36611.9209,3799421804,36611.9209,1003620854,36611.9209,4157857823,36611.9209,3225924173
36617,3617050880,36617,3281056000,36617,1953207475,36617,3978755968,36617,4448972582,36617,3544709862,36617,2387253581,36617,3219175283,36617,2893640704,36617,4340461056,36617,4412802074,36617,4051096986,36617,1808525440,36617,4434504379,36617,4268120038,36617,2531935616,36617,4123438003,36617,4420036175,36617,4521313600,36617,4485143091,36617,2170230528,36617,5425576320,36617,2604276634,36617,4577377889,36617,4557484109,36617,1989377984,36617,4503228346,36617,4575569363,36617,3834073933,36617,1012774246,36617,4195779021,36617,3255345792
36622.33301,3639537152,36622.33301,3304057344,36622.33301,1965350062,36622.33301,4003490867,36622.33301,4476630697,36622.33301,3566746409,36622.33301,2402094520,36622.33301,3239188065,36622.33301,2911629722,36622.33301,4367444582,36622.33301,4440235325,36622.33301,4076281610,36622.33301,1819768576,36622.33301,4462072548,36622.33301,4294653839,36622.33301,2547676006,36622.33301,4149072353,36622.33301,4447514400,36622.33301,4549421440,36622.33301,4513026068,36622.33301,2183722291,36622.33301,5459305728,36622.33301,2620466749,36622.33301,4605834266,36622.33301,4585816812,36622.33301,2001745434,36622.33301,4531223754,36622.33301,4604014497,36622.33301,3857909381,36622.33301,1019070403,36622.33301,4221863096,36622.33301,3275583437
36627.93268,3663148032,36627.93268,3328140800,36627.93268,1978099937,36627.93268,4029462835,36627.93268,4505672079,36627.93268,3589885071,36627.93268,2417677701,36627.93268,3260201748,36627.93268,2930518426,36627.93268,4395777638,36627.93268,4469040599,36627.93268,4102725796,36627.93268,1831574016,36627.93268,4491019487,36627.93268,4322514678,36627.93268,2564203622,36627.93268,4175988756,36627.93268,4476366895,36627.93268,4578935040,36627.93268,4542303560,36627.93268,2197888819,36627.93268,5494722048,36627.93268,2637466583,36627.93268,4635713834,36627.93268,4615566520,36627.93268,2014731418,36627.93268,4560619300,36627.93268,4633882260,36627.93268,3882936914,36627.93268,1025681449,36627.93268,4249251717,36627.93268,3296833229
36634.93231,3692661248,36634.93231,3358149120,36634.93231,1994037074,36634.93231,4061927373,36634.93231,4541973335,36634.93231,3618808023,36634.93231,2437156424,36634.93231,3286468511,36634.93231,2954128998,36634.93231,4431193498,36634.93231,4505046723,36634.93231,4135780598,36634.93231,1846330624,36634.93231,4527202690,36634.93231,4357340273,36634.93231,2584862874,36634.93231,4209633823,36634.93231,4512432045,36634.93231,4615826560,36634.93231,4578899948,36634.93231,2215596749,36634.93231,5538991872,36634.93231,2658716099,36634.93231,4673062809,36634.93231,4652753172,36634.93231,2030963686,36634.93231,4597363254,36634.93231,4671216479,36634.93231,3914220923,36634.93231,1033945149,36634.93231,4283487048,36634.93231,3323395123
36640.96613,3718102528,36640.96613,3383940608,36640.96613,2007775365,36640.96613,4089912781,36640.96613,4573266109,36640.96613,3643740477,36640.96613,2453947668,36640.96613,3309111250,36640.96613,2974482022,36640.96613,4461723034,36640.96613,4536085084,36640.96613,4164274831,36640.96613,1859051264,36640.96613,4558393699,36640.96613,4387360983,36640.96613,2602671770,36640.96613,4238636882,36640.96613,4543521289,36640.96613,4647628160,36640.96613,4610447135,36640.96613,2230861517,36640.96613,5577153792,36640.96613,2677033820,36640.96613,4705258749,36640.96613,4684809185,36640.96613,2044956390,36640.96613,4629037647,36640.96613,4703399698,36640.96613,3941188680,36640.96613,1041068708,36640.96613,4312998932,36640.96613,3346292275
36647,3743543808,36647,3409647360,36647,2021513656,36647,4117898189,36647,4604558884,36647,3668672932,36647,2470738913,36647,3331753989,36647,2994835046,36647,4492252570,36647,4567123446,36647,4192769065,36647,1871771904,36647,4589584709,36647,4417381693,36647,2620480666,36647,4267639941,36647,4574610533,36647,4679429760,36647,4641994322,36647,2246126285,36647,5615315712,36647,2695351542,36647,4737454689,36647,4716865198,36647,2058949094,36647,4660712041,36647,4735582917,36647,3968156436,36647,1048192266,36647,4342510817,36647,3369189427
36654.5423,3796211200,36654.5423,3460451840,36654.5423,2049954048,36654.5423,4175832320,36654.5423,4669339776,36654.5423,3720286976,36654.5423,2505499392,36654.5423,3378627968,36654.5423,3036968960,36654.5423,4555453440,36654.5423,4631377664,36654.5423,4251756544,36654.5423,1898105600,36654.5423,4654154931,36654.5423,4479529216,36654.5423,2657347840,36654.5423,4327680768,36654.5423,4638970086,36654.5423,4745264000,36654.5423,4707301888,36654.5423,2277726720,36654.5423,5694316800,36654.5423,2733272064,36654.5423,4804105274,36654.5423,4783226112,36654.5423,2087916160,36654.5423,4726282944,36654.5423,4802207168,36654.5423,4023983872,36654.5423,1062939136,36654.5423,4403604992,36654.5423,3416590080
36662.46173,3851512064,36662.46173,3513830400,36662.46173,2079816515,36662.46173,4236663270,36662.46173,4737359839,36662.46173,3774481823,36662.46173,2541997962,36662.46173,3427845737,36662.46173,3081209651,36662.46173,4621814477,36662.46173,4698844718,36662.46173,4313693512,36662.46173,1925756032,36662.46173,4721953790,36662.46173,4544784236,36662.46173,2696058445,36662.46173,4390723753,36662.46173,4706547742,36662.46173,4814390080,36662.46173,4775874959,36662.46173,2310907238,36662.46173,5777268096,36662.46173,2773088686,36662.46173,4874088517,36662.46173,4852905201,36662.46173,2118331635,36662.46173,4795132520,36662.46173,4872162761,36662.46173,4082602788,36662.46173,1078423378,36662.46173,4467753994,36662.46173,3466360858
36667.2309,3884814592,36667.2309,3545916416,36667.2309,2097799880,36667.2309,4273296051,36667.2309,4778321948,36667.2309,3807118300,36667.2309,2563977631,36667.2309,3457484987,36667.2309,3107851674,36667.2309,4661777510,36667.2309,4739473802,36667.2309,4350992343,36667.2309,1942407296,36667.2309,4762782690,36667.2309,4584081219,36667.2309,2719370214,36667.2309,4428688635,36667.2309,4747243431,36667.2309,4856018240,36667.2309,4817170094,36667.2309,2330888755,36667.2309,5827221888,36667.2309,2797066506,36667.2309,4916232866,36667.2309,4894866386,36667.2309,2136648026,36667.2309,4836594167,36667.2309,4914290459,36667.2309,4117903468,36667.2309,1087748086,36667.2309,4506384927,36667.2309,3496333133
