Date,History,Date00,REF,Date01,Sim#01,Date02,Sim#02,Date03,Sim#03,Date04,Sim#04,Date,Sim#05,Date,Sim#06,Date,Sim#07,Date,Sim#08,Date,Sim#09,Date,Sim#10,Date,Sim#11,Date,Sim#12,Date,Sim#13,Date,Sim#14,Date,Sim#15,Date,Sim#16,Date,Sim#17,Date,Sim#18,Date,Sim#19,Date,Sim#20,Date,Sim#21,Date,Sim#22,Date,Sim#23,Date,Sim#24,Date,Sim#25,Date,Sim#26,Date,Sim#27,Date,Sim#28,Date,Sim#29,Date,Sim#30
36426.25,3779023,36426.25,3982897.5,36426.25,2040672.42,36426.25,4156925.3,36426.25,4648198.29,36426.25,3741232.77,36426.25,2494155.18,36426.25,3363330.47,36426.25,3023218.4,36426.25,4534827.6,36426.25,4610408.06,36426.25,4232505.76,36426.25,1889511.5,36426.25,4633082.198,36426.25,4459247.14,36426.25,2645316.1,36426.25,4308086.22,36426.25,4617966.106,36426.25,4723778.75,36426.25,4685988.52,36426.25,2267413.8,36426.25,5668534.5,36426.25,2720896.56,36426.25,4782353.607,36426.25,4761568.98,36426.25,2078462.65,36426.25,4704883.635,36426.25,4780464.095,36426.25,4005764.38,36426.25,1058126.44,36426.25,4383666.68,36426.25,3401120.7
36427.8125,3779023,36427.8125,3981439.75,36427.8125,2040672.42,36427.8125,4156925.3,36427.8125,4648198.29,36427.8125,3741232.77,36427.8125,2494155.18,36427.8125,3363330.47,36427.8125,3023218.4,36427.8125,4534827.6,36427.8125,4610408.06,36427.8125,4232505.76,36427.8125,1889511.5,36427.8125,4633082.198,36427.8125,4459247.14,36427.8125,2645316.1,36427.8125,4308086.22,36427.8125,4617966.106,36427.8125,4723778.75,36427.8125,4685988.52,36427.8125,2267413.8,36427.8125,5668534.5,36427.8125,2720896.56,36427.8125,4782353.607,36427.8125,4761568.98,36427.8125,2078462.65,36427.8125,4704883.635,36427.8125,4780464.095,36427.8125,4005764.38,36427.8125,1058126.44,36427.8125,4383666.68,36427.8125,3401120.7
36429.76563,3779023,36429.76563,3988675.75,36429.76563,2040672.42,36429.76563,4156925.3,36429.76563,4648198.29,36429.76563,3741232.77,36429.76563,2494155.18,36429.76563,3363330.47,36429.76563,3023218.4,36429.76563,4534827.6,36429.76563,4610408.06,36429.76563,4232505.76,36429.76563,1889511.5,36429.76563,4633082.198,36429.76563,4459247.14,36429.76563,2645316.1,36429.76563,4308086.22,36429.76563,4617966.106,36429.76563,4723778.75,36429.76563,4685988.52,36429.76563,2267413.8,36429.76563,5668534.5,36429.76563,2720896.56,36429.76563,4782353.607,36429.76563,4761568.98,36429.76563,2078462.65,36429.76563,4704883.635,36429.76563,4780464.095,36429.76563,4005764.38,36429.76563,1058126.44,36429.76563,4383666.68,36429.76563,3401120.7
36431.88281,3779023,36431.88281,3998761,36431.88281,2040672.42,36431.88281,4156925.3,36431.88281,4648198.29,36431.88281,3741232.77,36431.88281,2494155.18,36431.88281,3363330.47,36431.88281,3023218.4,36431.88281,4534827.6,36431.88281,4610408.06,36431.88281,4232505.76,36431.88281,1889511.5,36431.88281,4633082.198,36431.88281,4459247.14,36431.88281,2645316.1,36431.88281,4308086.22,36431.88281,4617966.106,36431.88281,4723778.75,36431.88281,4685988.52,36431.88281,2267413.8,36431.88281,5668534.5,36431.88281,2720896.56,36431.88281,4782353.607,36431.88281,4761568.98,36431.88281,2078462.65,36431.88281,4704883.635,36431.88281,4780464.095,36431.88281,4005764.38,36431.88281,1058126.44,36431.88281,4383666.68,36431.88281,3401120.7
36434,3779023,36434,4008956.75,36434,2040672.42,36434,4156925.3,36434,4648198.29,36434,3741232.77,36434,2494155.18,36434,3363330.47,36434,3023218.4,36434,4534827.6,36434,4610408.06,36434,4232505.76,36434,1889511.5,36434,4633082.198,36434,4459247.14,36434,2645316.1,36434,4308086.22,36434,4617966.106,36434,4723778.75,36434,4685988.52,36434,2267413.8,36434,5668534.5,36434,2720896.56,36434,4782353.607,36434,4761568.98,36434,2078462.65,36434,4704883.635,36434,4780464.095,36434,4005764.38,36434,1058126.44,36434,4383666.68,36434,3401120.7
36436,5795395,36436,5879733.5,36436,3129513.3,36436,6374934.5,36436,7128335.85,36436,5737441.05,36436,3824960.7,36436,5157901.55,36436,4636316,36436,6954474,36436,7070381.9,36436,6490842.4,36436,2897697.5,36436,7105154.27,36436,6838566.1,36436,4056776.5,36436,6606750.3,36436,7081972.69,36436,7244243.75,36436,7186289.8,36436,3477237,36436,8693092.5,36436,4172684.4,36436,7334072.373,36436,7302197.7,36436,3187467.25,36436,7215266.775,36436,7331174.675,36436,6143118.7,36436,1622710.6,36436,6722658.2,36436,5215855.5
36437,5536631,36437,5706135.5,36437,2989780.74,36437,6090294.1,36437,6810056.13,36437,5481264.69,36437,3654176.46,36437,4927601.59,36437,4429304.8,36437,6643957.2,36437,6754689.82,36437,6201026.72,36437,2768315.5,36437,6787909.606,36437,6533224.58,36437,3875641.7,36437,6311759.34,36437,6765763.082,36437,6920788.75,36437,6865422.44,36437,3321978.6,36437,8304946.5,36437,3986374.32,36437,7006606.531,36437,6976155.06,36437,3045147.05,36437,6893105.595,36437,7003838.215,36437,5868828.86,36437,1550256.68,36437,6422491.96,36437,4982967.9
36438.25,5383750,36438.25,5568340,36438.25,2907225,36438.25,5922125,36438.25,6622012.5,36438.25,5329912.5,36438.25,3553275,36438.25,4791537.5,36438.25,4307000,36438.25,6460500,36438.25,6568175,36438.25,6029800,36438.25,2691875,36438.25,6600477.5,36438.25,6352825,36438.25,3768625,36438.25,6137475,36438.25,6578942.5,36438.25,6729687.5,36438.25,6675850,36438.25,3230250,36438.25,8075625,36438.25,3876300,36438.25,6813135.625,36438.25,6783525,36438.25,2961062.5,36438.25,6702768.75,36438.25,6810443.75,36438.25,5706775,36438.25,1507450,36438.25,6245150,36438.25,4845375
36439.8125,5383750,36439.8125,5577920.5,36439.8125,2907225,36439.8125,5922125,36439.8125,6622012.5,36439.8125,5329912.5,36439.8125,3553275,36439.8125,4791537.5,36439.8125,4307000,36439.8125,6460500,36439.8125,6568175,36439.8125,6029800,36439.8125,2691875,36439.8125,6600477.5,36439.8125,6352825,36439.8125,3768625,36439.8125,6137475,36439.8125,6578942.5,36439.8125,6729687.5,36439.8125,6675850,36439.8125,3230250,36439.8125,8075625,36439.8125,3876300,36439.8125,6813135.625,36439.8125,6783525,36439.8125,2961062.5,36439.8125,6702768.75,36439.8125,6810443.75,36439.8125,5706775,36439.8125,1507450,36439.8125,6245150,36439.8125,4845375
36441.76563,5383750,36441.76563,5591160.5,36441.76563,2907225,36441.76563,5922125,36441.76563,6622012.5,36441.76563,5329912.5,36441.76563,3553275,36441.76563,4791537.5,36441.76563,4307000,36441.76563,6460500,36441.76563,6568175,36441.76563,6029800,36441.76563,2691875,36441.76563,6600477.5,36441.76563,6352825,36441.76563,3768625,36441.76563,6137475,36441.76563,6578942.5,36441.76563,6729687.5,36441.76563,6675850,36441.76563,3230250,36441.76563,8075625,36441.76563,3876300,36441.76563,6813135.625,36441.76563,6783525,36441.76563,2961062.5,36441.76563,6702768.75,36441.76563,6810443.75,36441.76563,5706775,36441.76563,1507450,36441.76563,6245150,36441.76563,4845375
36443.88281,5383750,36443.88281,5606417.5,36443.88281,2907225,36443.88281,5922125,36443.88281,6622012.5,36443.88281,5329912.5,36443.88281,3553275,36443.88281,4791537.5,36443.88281,4307000,36443.88281,6460500,36443.88281,6568175,36443.88281,6029800,36443.88281,2691875,36443.88281,6600477.5,36443.88281,6352825,36443.88281,3768625,36443.88281,6137475,36443.88281,6578942.5,36443.88281,6729687.5,36443.88281,6675850,36443.88281,3230250,36443.88281,8075625,36443.88281,3876300,36443.88281,6813135.625,36443.88281,6783525,36443.88281,2961062.5,36443.88281,6702768.75,36443.88281,6810443.75,36443.88281,5706775,36443.88281,1507450,36443.88281,6245150,36443.88281,4845375
36446,5383750,36446,5621645,36446,2907225,36446,5922125,36446,6622012.5,36446,5329912.5,36446,3553275,36446,4791537.5,36446,4307000,36446,6460500,36446,6568175,36446,6029800,36446,2691875,36446,6600477.5,36446,6352825,36446,3768625,36446,6137475,36446,6578942.5,36446,6729687.5,36446,6675850,36446,3230250,36446,8075625,36446,3876300,36446,6813135.625,36446,6783525,36446,2961062.5,36446,6702768.75,36446,6810443.75,36446,5706775,36446,1507450,36446,6245150,36446,4845375
36447.5,5611557.5,36447.5,5790582.5,36447.5,3030241.05,36447.5,6172713.25,36447.5,6902215.725,36447.5,5555441.925,36447.5,3703627.95,36447.5,4994286.175,36447.5,4489246,36447.5,6733869,36447.5,6846100.15,36447.5,6284944.4,36447.5,2805778.75,36447.5,6879769.495,36447.5,6621637.85,36447.5,3928090.25,36447.5,6397175.55,36447.5,6857323.265,36447.5,7014446.875,36447.5,6958331.3,36447.5,3366934.5,36447.5,8417336.25,36447.5,4040321.4,36447.5,7101426.016,36447.5,7070562.45,36447.5,3086356.625,36447.5,6986389.088,36447.5,7098620.238,36447.5,5948250.95,36447.5,1571236.1,36447.5,6509406.7,36447.5,5050401.75
36449,5611557.5,36449,5815204.5,36449,3030241.05,36449,6172713.25,36449,6902215.725,36449,5555441.925,36449,3703627.95,36449,4994286.175,36449,4489246,36449,6733869,36449,6846100.15,36449,6284944.4,36449,2805778.75,36449,6879769.495,36449,6621637.85,36449,3928090.25,36449,6397175.55,36449,6857323.265,36449,7014446.875,36449,6958331.3,36449,3366934.5,36449,8417336.25,36449,4040321.4,36449,7101426.016,36449,7070562.45,36449,3086356.625,36449,6986389.088,36449,7098620.238,36449,5948250.95,36449,1571236.1,36449,6509406.7,36449,5050401.75
36450.875,4069278,36450.875,4341142.5,36450.875,2197410.12,36450.875,4476205.8,36450.875,5005211.94,36450.875,4028585.22,36450.875,2685723.48,36450.875,3621657.42,36450.875,3255422.4,36450.875,4883133.6,36450.875,4964519.16,36450.875,4557591.36,36450.875,2034639,36450.875,4988934.828,36450.875,4801748.04,36450.875,2848494.6,36450.875,4638976.92,36450.875,4972657.716,36450.875,5086597.5,36450.875,5045904.72,36450.875,2441566.8,36450.875,6103917,36450.875,2929880.16,36450.875,5149671.309,36450.875,5127290.28,36450.875,2238102.9,36450.875,5066251.11,36450.875,5147636.67,36450.875,4313434.68,36450.875,1139397.84,36450.875,4720362.48,36450.875,3662350.2
36452.35199,4069278,36452.35199,4335785.5,36452.35199,2197410.12,36452.35199,4476205.8,36452.35199,5005211.94,36452.35199,4028585.22,36452.35199,2685723.48,36452.35199,3621657.42,36452.35199,3255422.4,36452.35199,4883133.6,36452.35199,4964519.16,36452.35199,4557591.36,36452.35199,2034639,36452.35199,4988934.828,36452.35199,4801748.04,36452.35199,2848494.6,36452.35199,4638976.92,36452.35199,4972657.716,36452.35199,5086597.5,36452.35199,5045904.72,36452.35199,2441566.8,36452.35199,6103917,36452.35199,2929880.16,36452.35199,5149671.309,36452.35199,5127290.28,36452.35199,2238102.9,36452.35199,5066251.11,36452.35199,5147636.67,36452.35199,4313434.68,36452.35199,1139397.84,36452.35199,4720362.48,36452.35199,3662350.2
36454.16052,4069278,36454.16052,4341527.5,36454.16052,2197410.12,36454.16052,4476205.8,36454.16052,5005211.94,36454.16052,4028585.22,36454.16052,2685723.48,36454.16052,3621657.42,36454.16052,3255422.4,36454.16052,4883133.6,36454.16052,4964519.16,36454.16052,4557591.36,36454.16052,2034639,36454.16052,4988934.828,36454.16052,4801748.04,36454.16052,2848494.6,36454.16052,4638976.92,36454.16052,4972657.716,36454.16052,5086597.5,36454.16052,5045904.72,36454.16052,2441566.8,36454.16052,6103917,36454.16052,2929880.16,36454.16052,5149671.309,36454.16052,5127290.28,36454.16052,2238102.9,36454.16052,5066251.11,36454.16052,5147636.67,36454.16052,4313434.68,36454.16052,1139397.84,36454.16052,4720362.48,36454.16052,3662350.2
36456.42114,4069278,36456.42114,4350769.5,36456.42114,2197410.12,36456.42114,4476205.8,36456.42114,5005211.94,36456.42114,4028585.22,36456.42114,2685723.48,36456.42114,3621657.42,36456.42114,3255422.4,36456.42114,4883133.6,36456.42114,4964519.16,36456.42114,4557591.36,36456.42114,2034639,36456.42114,4988934.828,36456.42114,4801748.04,36456.42114,2848494.6,36456.42114,4638976.92,36456.42114,4972657.716,36456.42114,5086597.5,36456.42114,5045904.72,36456.42114,2441566.8,36456.42114,6103917,36456.42114,2929880.16,36456.42114,5149671.309,36456.42114,5127290.28,36456.42114,2238102.9,36456.42114,5066251.11,36456.42114,5147636.67,36456.42114,4313434.68,36456.42114,1139397.84,36456.42114,4720362.48,36456.42114,3662350.2
36459.24701,4069278,36459.24701,4361702,36459.24701,2197410.12,36459.24701,4476205.8,36459.24701,5005211.94,36459.24701,4028585.22,36459.24701,2685723.48,36459.24701,3621657.42,36459.24701,3255422.4,36459.24701,4883133.6,36459.24701,4964519.16,36459.24701,4557591.36,36459.24701,2034639,36459.24701,4988934.828,36459.24701,4801748.04,36459.24701,2848494.6,36459.24701,4638976.92,36459.24701,4972657.716,36459.24701,5086597.5,36459.24701,5045904.72,36459.24701,2441566.8,36459.24701,6103917,36459.24701,2929880.16,36459.24701,5149671.309,36459.24701,5127290.28,36459.24701,2238102.9,36459.24701,5066251.11,36459.24701,5147636.67,36459.24701,4313434.68,36459.24701,1139397.84,36459.24701,4720362.48,36459.24701,3662350.2
36462.12347,4069278,36462.12347,4372265.5,36462.12347,2197410.12,36462.12347,4476205.8,36462.12347,5005211.94,36462.12347,4028585.22,36462.12347,2685723.48,36462.12347,3621657.42,36462.12347,3255422.4,36462.12347,4883133.6,36462.12347,4964519.16,36462.12347,4557591.36,36462.12347,2034639,36462.12347,4988934.828,36462.12347,4801748.04,36462.12347,2848494.6,36462.12347,4638976.92,36462.12347,4972657.716,36462.12347,5086597.5,36462.12347,5045904.72,36462.12347,2441566.8,36462.12347,6103917,36462.12347,2929880.16,36462.12347,5149671.309,36462.12347,5127290.28,36462.12347,2238102.9,36462.12347,5066251.11,36462.12347,5147636.67,36462.12347,4313434.68,36462.12347,1139397.84,36462.12347,4720362.48,36462.12347,3662350.2
36465,4069278,36465,4382183.5,36465,2197410.12,36465,4476205.8,36465,5005211.94,36465,4028585.22,36465,2685723.48,36465,3621657.42,36465,3255422.4,36465,4883133.6,36465,4964519.16,36465,4557591.36,36465,2034639,36465,4988934.828,36465,4801748.04,36465,2848494.6,36465,4638976.92,36465,4972657.716,36465,5086597.5,36465,5045904.72,36465,2441566.8,36465,6103917,36465,2929880.16,36465,5149671.309,36465,5127290.28,36465,2238102.9,36465,5066251.11,36465,5147636.67,36465,4313434.68,36465,1139397.84,36465,4720362.48,36465,3662350.2
36468.59564,0,36468.59564,0,36468.59564,0,36468.59564,0,36468.59564,0,36468.59564,0,36468.59564,0,36468.59564,0,36468.59564,0,36468.59564,0,36468.59564,0,36468.59564,0,36468.59564,0,36468.59564,0,36468.59564,0,36468.59564,0,36468.59564,0,36468.59564,0,36468.59564,0,36468.59564,0,36468.59564,0,36468.59564,0,36468.59564,0,36468.59564,0,36468.59564,0,36468.59564,0,36468.59564,0,36468.59564,0,36468.59564,0,36468.59564,0,36468.59564,0,36468.59564,0
36470.79779,0,36470.79779,0,36470.79779,0,36470.79779,0,36470.79779,0,36470.79779,0,36470.79779,0,36470.79779,0,36470.79779,0,36470.79779,0,36470.79779,0,36470.79779,0,36470.79779,0,36470.79779,0,36470.79779,0,36470.79779,0,36470.79779,0,36470.79779,0,36470.79779,0,36470.79779,0,36470.79779,0,36470.79779,0,36470.79779,0,36470.79779,0,36470.79779,0,36470.79779,0,36470.79779,0,36470.79779,0,36470.79779,0,36470.79779,0,36470.79779,0,36470.79779,0
36473,0,36473,0,36473,0,36473,0,36473,0,36473,0,36473,0,36473,0,36473,0,36473,0,36473,0,36473,0,36473,0,36473,0,36473,0,36473,0,36473,0,36473,0,36473,0,36473,0,36473,0,36473,0,36473,0,36473,0,36473,0,36473,0,36473,0,36473,0,36473,0,36473,0,36473,0,36473,0
36474,1321939.25,36474,1345719.375,36474,713847.195,36474,1454133.175,36474,1625985.278,36474,1308719.858,36474,872479.905,36474,1176525.933,36474,1057551.4,36474,1586327.1,36474,1612765.885,36474,1480571.96,36474,660969.625,36474,1620697.521,36474,1559888.315,36474,925357.475,36474,1507010.745,36474,1615409.764,36474,1652424.063,36474,1639204.67,36474,793163.55,36474,1982908.875,36474,951796.26,36474,1672914.121,36474,1665643.455,36474,727066.5875,36474,1645814.366,36474,1672253.151,36474,1401255.605,36474,370142.99,36474,1533449.53,36474,1189745.325
36475.25,4159803.25,36475.25,4581647.5,36475.25,2246293.755,36475.25,4575783.575,36475.25,5116557.998,36475.25,4118205.218,36475.25,2745470.145,36475.25,3702224.893,36475.25,3327842.6,36475.25,4991763.9,36475.25,5074959.965,36475.25,4658979.64,36475.25,2079901.625,36475.25,5099918.785,36475.25,4908567.835,36475.25,2911862.275,36475.25,4742175.705,36475.25,5083279.572,36475.25,5199754.063,36475.25,5158156.03,36475.25,2495881.95,36475.25,6239704.875,36475.25,2995058.34,36475.25,5264231.013,36475.25,5241352.095,36475.25,2287891.788,36475.25,5178955.046,36475.25,5262151.111,36475.25,4409391.445,36475.25,1164744.91,36475.25,4825371.77,36475.25,3743822.925
36476.125,4159803.25,36476.125,4646483.5,36476.125,2246293.755,36476.125,4575783.575,36476.125,5116557.998,36476.125,4118205.218,36476.125,2745470.145,36476.125,3702224.893,36476.125,3327842.6,36476.125,4991763.9,36476.125,5074959.965,36476.125,4658979.64,36476.125,2079901.625,36476.125,5099918.785,36476.125,4908567.835,36476.125,2911862.275,36476.125,4742175.705,36476.125,5083279.572,36476.125,5199754.063,36476.125,5158156.03,36476.125,2495881.95,36476.125,6239704.875,36476.125,2995058.34,36476.125,5264231.013,36476.125,5241352.095,36476.125,2287891.788,36476.125,5178955.046,36476.125,5262151.111,36476.125,4409391.445,36476.125,1164744.91,36476.125,4825371.77,36476.125,3743822.925
36477,4159803.25,36477,4678974.5,36477,2246293.755,36477,4575783.575,36477,5116557.998,36477,4118205.218,36477,2745470.145,36477,3702224.893,36477,3327842.6,36477,4991763.9,36477,5074959.965,36477,4658979.64,36477,2079901.625,36477,5099918.785,36477,4908567.835,36477,2911862.275,36477,4742175.705,36477,5083279.572,36477,5199754.063,36477,5158156.03,36477,2495881.95,36477,6239704.875,36477,2995058.34,36477,5264231.013,36477,5241352.095,36477,2287891.788,36477,5178955.046,36477,5262151.111,36477,4409391.445,36477,1164744.91,36477,4825371.77,36477,3743822.925
36478.09375,4601315,36478.09375,4918829.5,36478.09375,2484710.1,36478.09375,5061446.5,36478.09375,5659617.45,36478.09375,4555301.85,36478.09375,3036867.9,36478.09375,4095170.35,36478.09375,3681052,36478.09375,5521578,36478.09375,5613604.3,36478.09375,5153472.8,36478.09375,2300657.5,36478.09375,5641212.19,36478.09375,5429551.7,36478.09375,3220920.5,36478.09375,5245499.1,36478.09375,5622806.93,36478.09375,5751643.75,36478.09375,5705630.6,36478.09375,2760789,36478.09375,6901972.5,36478.09375,3312946.8,36478.09375,5822964.133,36478.09375,5797656.9,36478.09375,2530723.25,36478.09375,5728637.175,36478.09375,5820663.475,36478.09375,4877393.9,36478.09375,1288368.2,36478.09375,5337525.4,36478.09375,4141183.5
36479.46094,4601315,36479.46094,4894552.5,36479.46094,2484710.1,36479.46094,5061446.5,36479.46094,5659617.45,36479.46094,4555301.85,36479.46094,3036867.9,36479.46094,4095170.35,36479.46094,3681052,36479.46094,5521578,36479.46094,5613604.3,36479.46094,5153472.8,36479.46094,2300657.5,36479.46094,5641212.19,36479.46094,5429551.7,36479.46094,3220920.5,36479.46094,5245499.1,36479.46094,5622806.93,36479.46094,5751643.75,36479.46094,5705630.6,36479.46094,2760789,36479.46094,6901972.5,36479.46094,3312946.8,36479.46094,5822964.133,36479.46094,5797656.9,36479.46094,2530723.25,36479.46094,5728637.175,36479.46094,5820663.475,36479.46094,4877393.9,36479.46094,1288368.2,36479.46094,5337525.4,36479.46094,4141183.5
36481.16992,4601315,36481.16992,4888709.5,36481.16992,2484710.1,36481.16992,5061446.5,36481.16992,5659617.45,36481.16992,4555301.85,36481.16992,3036867.9,36481.16992,4095170.35,36481.16992,3681052,36481.16992,5521578,36481.16992,5613604.3,36481.16992,5153472.8,36481.16992,2300657.5,36481.16992,5641212.19,36481.16992,5429551.7,36481.16992,3220920.5,36481.16992,5245499.1,36481.16992,5622806.93,36481.16992,5751643.75,36481.16992,5705630.6,36481.16992,2760789,36481.16992,6901972.5,36481.16992,3312946.8,36481.16992,5822964.133,36481.16992,5797656.9,36481.16992,2530723.25,36481.16992,5728637.175,36481.16992,5820663.475,36481.16992,4877393.9,36481.16992,1288368.2,36481.16992,5337525.4,36481.16992,4141183.5
36483.30615,4601315,36483.30615,4890396,36483.30615,2484710.1,36483.30615,5061446.5,36483.30615,5659617.45,36483.30615,4555301.85,36483.30615,3036867.9,36483.30615,4095170.35,36483.30615,3681052,36483.30615,5521578,36483.30615,5613604.3,36483.30615,5153472.8,36483.30615,2300657.5,36483.30615,5641212.19,36483.30615,5429551.7,36483.30615,3220920.5,36483.30615,5245499.1,36483.30615,5622806.93,36483.30615,5751643.75,36483.30615,5705630.6,36483.30615,2760789,36483.30615,6901972.5,36483.30615,3312946.8,36483.30615,5822964.133,36483.30615,5797656.9,36483.30615,2530723.25,36483.30615,5728637.175,36483.30615,5820663.475,36483.30615,4877393.9,36483.30615,1288368.2,36483.30615,5337525.4,36483.30615,4141183.5
36485.97644,4601315,36485.97644,4896322,36485.97644,2484710.1,36485.97644,5061446.5,36485.97644,5659617.45,36485.97644,4555301.85,36485.97644,3036867.9,36485.97644,4095170.35,36485.97644,3681052,36485.97644,5521578,36485.97644,5613604.3,36485.97644,5153472.8,36485.97644,2300657.5,36485.97644,5641212.19,36485.97644,5429551.7,36485.97644,3220920.5,36485.97644,5245499.1,36485.97644,5622806.93,36485.97644,5751643.75,36485.97644,5705630.6,36485.97644,2760789,36485.97644,6901972.5,36485.97644,3312946.8,36485.97644,5822964.133,36485.97644,5797656.9,36485.97644,2530723.25,36485.97644,5728637.175,36485.97644,5820663.475,36485.97644,4877393.9,36485.97644,1288368.2,36485.97644,5337525.4,36485.97644,4141183.5
36489.02142,4601315,36489.02142,4903593.5,36489.02142,2484710.1,36489.02142,5061446.5,36489.02142,5659617.45,36489.02142,4555301.85,36489.02142,3036867.9,36489.02142,4095170.35,36489.02142,3681052,36489.02142,5521578,36489.02142,5613604.3,36489.02142,5153472.8,36489.02142,2300657.5,36489.02142,5641212.19,36489.02142,5429551.7,36489.02142,3220920.5,36489.02142,5245499.1,36489.02142,5622806.93,36489.02142,5751643.75,36489.02142,5705630.6,36489.02142,2760789,36489.02142,6901972.5,36489.02142,3312946.8,36489.02142,5822964.133,36489.02142,5797656.9,36489.02142,2530723.25,36489.02142,5728637.175,36489.02142,5820663.475,36489.02142,4877393.9,36489.02142,1288368.2,36489.02142,5337525.4,36489.02142,4141183.5
36492.01074,4601315,36492.01074,4910355.5,36492.01074,2484710.1,36492.01074,5061446.5,36492.01074,5659617.45,36492.01074,4555301.85,36492.01074,3036867.9,36492.01074,4095170.35,36492.01074,3681052,36492.01074,5521578,36492.01074,5613604.3,36492.01074,5153472.8,36492.01074,2300657.5,36492.01074,5641212.19,36492.01074,5429551.7,36492.01074,3220920.5,36492.01074,5245499.1,36492.01074,5622806.93,36492.01074,5751643.75,36492.01074,5705630.6,36492.01074,2760789,36492.01074,6901972.5,36492.01074,3312946.8,36492.01074,5822964.133,36492.01074,5797656.9,36492.01074,2530723.25,36492.01074,5728637.175,36492.01074,5820663.475,36492.01074,4877393.9,36492.01074,1288368.2,36492.01074,5337525.4,36492.01074,4141183.5
36495,4601315,36495,4916787.5,36495,2484710.1,36495,5061446.5,36495,5659617.45,36495,4555301.85,36495,3036867.9,36495,4095170.35,36495,3681052,36495,5521578,36495,5613604.3,36495,5153472.8,36495,2300657.5,36495,5641212.19,36495,5429551.7,36495,3220920.5,36495,5245499.1,36495,5622806.93,36495,5751643.75,36495,5705630.6,36495,2760789,36495,6901972.5,36495,3312946.8,36495,5822964.133,36495,5797656.9,36495,2530723.25,36495,5728637.175,36495,5820663.475,36495,4877393.9,36495,1288368.2,36495,5337525.4,36495,4141183.5
36498.54016,6497630.5,36498.54016,6378753,36498.54016,3508720.47,36498.54016,7147393.55,36498.54016,7992085.515,36498.54016,6432654.195,36498.54016,4288436.13,36498.54016,5782891.145,36498.54016,5198104.4,36498.54016,7797156.6,36498.54016,7927109.21,36498.54016,7277346.16,36498.54016,3248815.25,36498.54016,7966094.993,36498.54016,7667203.99,36498.54016,4548341.35,36498.54016,7407298.77,36498.54016,7940104.471,36498.54016,8122038.125,36498.54016,8057061.82,36498.54016,3898578.3,36498.54016,9746445.75,36498.54016,4678293.96,36498.54016,8222751.398,36498.54016,8187014.43,36498.54016,3573696.775,36498.54016,8089549.973,36498.54016,8219502.583,36498.54016,6887488.33,36498.54016,1819336.54,36498.54016,7537251.38,36498.54016,5847867.45
36501.51385,6497630.5,36501.51385,6406330.5,36501.51385,3508720.47,36501.51385,7147393.55,36501.51385,7992085.515,36501.51385,6432654.195,36501.51385,4288436.13,36501.51385,5782891.145,36501.51385,5198104.4,36501.51385,7797156.6,36501.51385,7927109.21,36501.51385,7277346.16,36501.51385,3248815.25,36501.51385,7966094.993,36501.51385,7667203.99,36501.51385,4548341.35,36501.51385,7407298.77,36501.51385,7940104.471,36501.51385,8122038.125,36501.51385,8057061.82,36501.51385,3898578.3,36501.51385,9746445.75,36501.51385,4678293.96,36501.51385,8222751.398,36501.51385,8187014.43,36501.51385,3573696.775,36501.51385,8089549.973,36501.51385,8219502.583,36501.51385,6887488.33,36501.51385,1819336.54,36501.51385,7537251.38,36501.51385,5847867.45
36505.13287,6497630.5,36505.13287,6426729.5,36505.13287,3508720.47,36505.13287,7147393.55,36505.13287,7992085.515,36505.13287,6432654.195,36505.13287,4288436.13,36505.13287,5782891.145,36505.13287,5198104.4,36505.13287,7797156.6,36505.13287,7927109.21,36505.13287,7277346.16,36505.13287,3248815.25,36505.13287,7966094.993,36505.13287,7667203.99,36505.13287,4548341.35,36505.13287,7407298.77,36505.13287,7940104.471,36505.13287,8122038.125,36505.13287,8057061.82,36505.13287,3898578.3,36505.13287,9746445.75,36505.13287,4678293.96,36505.13287,8222751.398,36505.13287,8187014.43,36505.13287,3573696.775,36505.13287,8089549.973,36505.13287,8219502.583,36505.13287,6887488.33,36505.13287,1819336.54,36505.13287,7537251.38,36505.13287,5847867.45
36508.9328,6497630.5,36508.9328,6443459,36508.9328,3508720.47,36508.9328,7147393.55,36508.9328,7992085.515,36508.9328,6432654.195,36508.9328,4288436.13,36508.9328,5782891.145,36508.9328,5198104.4,36508.9328,7797156.6,36508.9328,7927109.21,36508.9328,7277346.16,36508.9328,3248815.25,36508.9328,7966094.993,36508.9328,7667203.99,36508.9328,4548341.35,36508.9328,7407298.77,36508.9328,7940104.471,36508.9328,8122038.125,36508.9328,8057061.82,36508.9328,3898578.3,36508.9328,9746445.75,36508.9328,4678293.96,36508.9328,8222751.398,36508.9328,8187014.43,36508.9328,3573696.775,36508.9328,8089549.973,36508.9328,8219502.583,36508.9328,6887488.33,36508.9328,1819336.54,36508.9328,7537251.38,36508.9328,5847867.45
