Date,History,Date00,REF,Date01,Sim#01,Date02,Sim#02,Date03,Sim#03,Date04,Sim#04,Date,Sim#05,Date,Sim#06,Date,Sim#07,Date,Sim#08,Date,Sim#09,Date,Sim#10,Date,Sim#11,Date,Sim#12,Date,Sim#13,Date,Sim#14,Date,Sim#15,Date,Sim#16,Date,Sim#17,Date,Sim#18,Date,Sim#19,Date,Sim#20,Date,Sim#21,Date,Sim#22,Date,Sim#23,Date,Sim#24,Date,Sim#25,Date,Sim#26,Date,Sim#27,Date,Sim#28,Date,Sim#29,Date,Sim#30
36287.8125,223.897583,36287.8125,169.1569366,36287.8125,120.9046948,36287.8125,246.2873413,36287.8125,275.3940271,36287.8125,219.4196313,36287.8125,147.7724048,36287.8125,199.2688489,36287.8125,179.1180664,36287.8125,268.6770996,36287.8125,273.1550513,36287.8125,250.765293,36287.8125,111.9487915,36287.8125,274.4984368,36287.8125,264.1991479,36287.8125,156.7283081,36287.8125,255.2432446,36287.8125,273.6028464,36287.8125,279.8719788,36287.8125,277.6330029,36287.8125,134.3385498,36287.8125,335.8463745,36287.8125,161.2062598,36287.8125,283.3423913,36287.8125,282.1109546,36287.8125,123.1436707,36287.8125,278.7524908,36287.8125,283.2304425,36287.8125,237.331438,36287.8125,62.69132324,36287.8125,259.7211963,36287.8125,201.5078247
36289.76563,223.897583,36289.76563,168.2308044,36289.76563,120.9046948,36289.76563,246.2873413,36289.76563,275.3940271,36289.76563,219.4196313,36289.76563,147.7724048,36289.76563,199.2688489,36289.76563,179.1180664,36289.76563,268.6770996,36289.76563,273.1550513,36289.76563,250.765293,36289.76563,111.9487915,36289.76563,274.4984368,36289.76563,264.1991479,36289.76563,156.7283081,36289.76563,255.2432446,36289.76563,273.6028464,36289.76563,279.8719788,36289.76563,277.6330029,36289.76563,134.3385498,36289.76563,335.8463745,36289.76563,161.2062598,36289.76563,283.3423913,36289.76563,282.1109546,36289.76563,123.1436707,36289.76563,278.7524908,36289.76563,283.2304425,36289.76563,237.331438,36289.76563,62.69132324,36289.76563,259.7211963,36289.76563,201.5078247
36292.20703,223.897583,36292.20703,168.613266,36292.20703,120.9046948,36292.20703,246.2873413,36292.20703,275.3940271,36292.20703,219.4196313,36292.20703,147.7724048,36292.20703,199.2688489,36292.20703,179.1180664,36292.20703,268.6770996,36292.20703,273.1550513,36292.20703,250.765293,36292.20703,111.9487915,36292.20703,274.4984368,36292.20703,264.1991479,36292.20703,156.7283081,36292.20703,255.2432446,36292.20703,273.6028464,36292.20703,279.8719788,36292.20703,277.6330029,36292.20703,134.3385498,36292.20703,335.8463745,36292.20703,161.2062598,36292.20703,283.3423913,36292.20703,282.1109546,36292.20703,123.1436707,36292.20703,278.7524908,36292.20703,283.2304425,36292.20703,237.331438,36292.20703,62.69132324,36292.20703,259.7211963,36292.20703,201.5078247
36294.60352,223.897583,36294.60352,169.5864105,36294.60352,120.9046948,36294.60352,246.2873413,36294.60352,275.3940271,36294.60352,219.4196313,36294.60352,147.7724048,36294.60352,199.2688489,36294.60352,179.1180664,36294.60352,268.6770996,36294.60352,273.1550513,36294.60352,250.765293,36294.60352,111.9487915,36294.60352,274.4984368,36294.60352,264.1991479,36294.60352,156.7283081,36294.60352,255.2432446,36294.60352,273.6028464,36294.60352,279.8719788,36294.60352,277.6330029,36294.60352,134.3385498,36294.60352,335.8463745,36294.60352,161.2062598,36294.60352,283.3423913,36294.60352,282.1109546,36294.60352,123.1436707,36294.60352,278.7524908,36294.60352,283.2304425,36294.60352,237.331438,36294.60352,62.69132324,36294.60352,259.7211963,36294.60352,201.5078247
36297,223.897583,36297,170.9863129,36297,120.9046948,36297,246.2873413,36297,275.3940271,36297,219.4196313,36297,147.7724048,36297,199.2688489,36297,179.1180664,36297,268.6770996,36297,273.1550513,36297,250.765293,36297,111.9487915,36297,274.4984368,36297,264.1991479,36297,156.7283081,36297,255.2432446,36297,273.6028464,36297,279.8719788,36297,277.6330029,36297,134.3385498,36297,335.8463745,36297,161.2062598,36297,283.3423913,36297,282.1109546,36297,123.1436707,36297,278.7524908,36297,283.2304425,36297,237.331438,36297,62.69132324,36297,259.7211963,36297,201.5078247
36300,221.6741638,36300,175.7174377,36300,119.7040485,36300,243.8415802,36300,272.6592215,36300,217.2406805,36300,146.3049481,36300,197.2900058,36300,177.3393311,36300,266.0089966,36300,270.4424799,36300,248.2750635,36300,110.8370819,36300,271.7725248,36300,261.5755133,36300,155.1719147,36300,252.7085468,36300,270.8858282,36300,277.0927048,36300,274.8759631,36300,133.0044983,36300,332.5112457,36300,159.6053979,36300,280.5286543,36300,279.3094464,36300,121.9207901,36300,275.984334,36300,280.4178172,36300,234.9746136,36300,62.06876587,36300,257.14203,36300,199.5067474
36301,219.9623871,36301,176.706665,36301,118.779689,36301,241.9586258,36301,270.5537361,36301,215.5631393,36301,145.1751755,36301,195.7665245,36301,175.9699097,36301,263.9548645,36301,268.3541122,36301,246.3578735,36301,109.9811935,36301,269.6738866,36301,259.5556168,36301,153.973671,36301,250.7571213,36301,268.794037,36301,274.9529839,36301,272.75336,36301,131.9774323,36301,329.9435806,36301,158.3729187,36301,278.3624009,36301,277.1526077,36301,120.9793129,36301,273.8531719,36301,278.2524197,36301,233.1601303,36301,61.58946838,36301,255.156369,36301,197.9661484
36302.25,216.3814392,36302.25,177.8538361,36302.25,116.8459772,36302.25,238.0195831,36302.25,266.1491702,36302.25,212.0538104,36302.25,142.8117499,36302.25,192.5794809,36302.25,173.1051514,36302.25,259.6577271,36302.25,263.9853558,36302.25,242.3472119,36302.25,108.1907196,36302.25,265.2836445,36302.25,255.3300983,36302.25,151.4670074,36302.25,246.6748407,36302.25,264.4181187,36302.25,270.476799,36302.25,268.3129846,36302.25,129.8288635,36302.25,324.5721588,36302.25,155.7946362,36302.25,273.8307113,36302.25,272.6406134,36302.25,119.0097916,36302.25,269.3948918,36302.25,273.7225206,36302.25,229.3643256,36302.25,60.58680298,36302.25,251.0024695,36302.25,194.7432953
36303.8125,216.3814392,36303.8125,178.9646301,36303.8125,116.8459772,36303.8125,238.0195831,36303.8125,266.1491702,36303.8125,212.0538104,36303.8125,142.8117499,36303.8125,192.5794809,36303.8125,173.1051514,36303.8125,259.6577271,36303.8125,263.9853558,36303.8125,242.3472119,36303.8125,108.1907196,36303.8125,265.2836445,36303.8125,255.3300983,36303.8125,151.4670074,36303.8125,246.6748407,36303.8125,264.4181187,36303.8125,270.476799,36303.8125,268.3129846,36303.8125,129.8288635,36303.8125,324.5721588,36303.8125,155.7946362,36303.8125,273.8307113,36303.8125,272.6406134,36303.8125,119.0097916,36303.8125,269.3948918,36303.8125,273.7225206,36303.8125,229.3643256,36303.8125,60.58680298,36303.8125,251.0024695,36303.8125,194.7432953
36305.76563,216.3814392,36305.76563,180.4230347,36305.76563,116.8459772,36305.76563,238.0195831,36305.76563,266.1491702,36305.76563,212.0538104,36305.76563,142.8117499,36305.76563,192.5794809,36305.76563,173.1051514,36305.76563,259.6577271,36305.76563,263.9853558,36305.76563,242.3472119,36305.76563,108.1907196,36305.76563,265.2836445,36305.76563,255.3300983,36305.76563,151.4670074,36305.76563,246.6748407,36305.76563,264.4181187,36305.76563,270.476799,36305.76563,268.3129846,36305.76563,129.8288635,36305.76563,324.5721588,36305.76563,155.7946362,36305.76563,273.8307113,36305.76563,272.6406134,36305.76563,119.0097916,36305.76563,269.3948918,36305.76563,273.7225206,36305.76563,229.3643256,36305.76563,60.58680298,36305.76563,251.0024695,36305.76563,194.7432953
36308.20703,216.3814392,36308.20703,182.2908783,36308.20703,116.8459772,36308.20703,238.0195831,36308.20703,266.1491702,36308.20703,212.0538104,36308.20703,142.8117499,36308.20703,192.5794809,36308.20703,173.1051514,36308.20703,259.6577271,36308.20703,263.9853558,36308.20703,242.3472119,36308.20703,108.1907196,36308.20703,265.2836445,36308.20703,255.3300983,36308.20703,151.4670074,36308.20703,246.6748407,36308.20703,264.4181187,36308.20703,270.476799,36308.20703,268.3129846,36308.20703,129.8288635,36308.20703,324.5721588,36308.20703,155.7946362,36308.20703,273.8307113,36308.20703,272.6406134,36308.20703,119.0097916,36308.20703,269.3948918,36308.20703,273.7225206,36308.20703,229.3643256,36308.20703,60.58680298,36308.20703,251.0024695,36308.20703,194.7432953
36310.10352,216.3814392,36310.10352,183.7462616,36310.10352,116.8459772,36310.10352,238.0195831,36310.10352,266.1491702,36310.10352,212.0538104,36310.10352,142.8117499,36310.10352,192.5794809,36310.10352,173.1051514,36310.10352,259.6577271,36310.10352,263.9853558,36310.10352,242.3472119,36310.10352,108.1907196,36310.10352,265.2836445,36310.10352,255.3300983,36310.10352,151.4670074,36310.10352,246.6748407,36310.10352,264.4181187,36310.10352,270.476799,36310.10352,268.3129846,36310.10352,129.8288635,36310.10352,324.5721588,36310.10352,155.7946362,36310.10352,273.8307113,36310.10352,272.6406134,36310.10352,119.0097916,36310.10352,269.3948918,36310.10352,273.7225206,36310.10352,229.3643256,36310.10352,60.58680298,36310.10352,251.0024695,36310.10352,194.7432953
36312,216.3814392,36312,185.1941223,36312,116.8459772,36312,238.0195831,36312,266.1491702,36312,212.0538104,36312,142.8117499,36312,192.5794809,36312,173.1051514,36312,259.6577271,36312,263.9853558,36312,242.3472119,36312,108.1907196,36312,265.2836445,36312,255.3300983,36312,151.4670074,36312,246.6748407,36312,264.4181187,36312,270.476799,36312,268.3129846,36312,129.8288635,36312,324.5721588,36312,155.7946362,36312,273.8307113,36312,272.6406134,36312,119.0097916,36312,269.3948918,36312,273.7225206,36312,229.3643256,36312,60.58680298,36312,251.0024695,36312,194.7432953
36314.37061,215.5611725,36314.37061,187.6754608,36314.37061,116.4030331,36314.37061,237.1172897,36314.37061,265.1402422,36314.37061,211.249949,36314.37061,142.2703738,36314.37061,191.8494435,36314.37061,172.448938,36314.37061,258.673407,36314.37061,262.9846304,36314.37061,241.4285132,36314.37061,107.7805862,36314.37061,264.2779975,36314.37061,254.3621835,36314.37061,150.8928207,36314.37061,245.7397366,36314.37061,263.4157528,36314.37061,269.4514656,36314.37061,267.2958539,36314.37061,129.3367035,36314.37061,323.3417587,36314.37061,155.2040442,36314.37061,272.7926638,36314.37061,271.6070773,36314.37061,118.5586449,36314.37061,268.3736597,36314.37061,272.6848832,36314.37061,228.4948428,36314.37061,60.3571283,36314.37061,250.0509601,36314.37061,194.0050552
36317.33386,215.5611725,36317.33386,189.7646942,36317.33386,116.4030331,36317.33386,237.1172897,36317.33386,265.1402422,36317.33386,211.249949,36317.33386,142.2703738,36317.33386,191.8494435,36317.33386,172.448938,36317.33386,258.673407,36317.33386,262.9846304,36317.33386,241.4285132,36317.33386,107.7805862,36317.33386,264.2779975,36317.33386,254.3621835,36317.33386,150.8928207,36317.33386,245.7397366,36317.33386,263.4157528,36317.33386,269.4514656,36317.33386,267.2958539,36317.33386,129.3367035,36317.33386,323.3417587,36317.33386,155.2040442,36317.33386,272.7926638,36317.33386,271.6070773,36317.33386,118.5586449,36317.33386,268.3736597,36317.33386,272.6848832,36317.33386,228.4948428,36317.33386,60.3571283,36317.33386,250.0509601,36317.33386,194.0050552
36321.03796,215.5611725,36321.03796,192.4597778,36321.03796,116.4030331,36321.03796,237.1172897,36321.03796,265.1402422,36321.03796,211.249949,36321.03796,142.2703738,36321.03796,191.8494435,36321.03796,172.448938,36321.03796,258.673407,36321.03796,262.9846304,36321.03796,241.4285132,36321.03796,107.7805862,36321.03796,264.2779975,36321.03796,254.3621835,36321.03796,150.8928207,36321.03796,245.7397366,36321.03796,263.4157528,36321.03796,269.4514656,36321.03796,267.2958539,36321.03796,129.3367035,36321.03796,323.3417587,36321.03796,155.2040442,36321.03796,272.7926638,36321.03796,271.6070773,36321.03796,118.5586449,36321.03796,268.3736597,36321.03796,272.6848832,36321.03796,228.4948428,36321.03796,60.3571283,36321.03796,250.0509601,36321.03796,194.0050552
36325.66803,215.5611725,36325.66803,195.8574371,36325.66803,116.4030331,36325.66803,237.1172897,36325.66803,265.1402422,36325.66803,211.249949,36325.66803,142.2703738,36325.66803,191.8494435,36325.66803,172.448938,36325.66803,258.673407,36325.66803,262.9846304,36325.66803,241.4285132,36325.66803,107.7805862,36325.66803,264.2779975,36325.66803,254.3621835,36325.66803,150.8928207,36325.66803,245.7397366,36325.66803,263.4157528,36325.66803,269.4514656,36325.66803,267.2958539,36325.66803,129.3367035,36325.66803,323.3417587,36325.66803,155.2040442,36325.66803,272.7926638,36325.66803,271.6070773,36325.66803,118.5586449,36325.66803,268.3736597,36325.66803,272.6848832,36325.66803,228.4948428,36325.66803,60.3571283,36325.66803,250.0509601,36325.66803,194.0050552
36329.33398,215.5611725,36329.33398,198.6293793,36329.33398,116.4030331,36329.33398,237.1172897,36329.33398,265.1402422,36329.33398,211.249949,36329.33398,142.2703738,36329.33398,191.8494435,36329.33398,172.448938,36329.33398,258.673407,36329.33398,262.9846304,36329.33398,241.4285132,36329.33398,107.7805862,36329.33398,264.2779975,36329.33398,254.3621835,36329.33398,150.8928207,36329.33398,245.7397366,36329.33398,263.4157528,36329.33398,269.4514656,36329.33398,267.2958539,36329.33398,129.3367035,36329.33398,323.3417587,36329.33398,155.2040442,36329.33398,272.7926638,36329.33398,271.6070773,36329.33398,118.5586449,36329.33398,268.3736597,36329.33398,272.6848832,36329.33398,228.4948428,36329.33398,60.3571283,36329.33398,250.0509601,36329.33398,194.0050552
36333,215.5611725,36333,201.4422913,36333,116.4030331,36333,237.1172897,36333,265.1402422,36333,211.249949,36333,142.2703738,36333,191.8494435,36333,172.448938,36333,258.673407,36333,262.9846304,36333,241.4285132,36333,107.7805862,36333,264.2779975,36333,254.3621835,36333,150.8928207,36333,245.7397366,36333,263.4157528,36333,269.4514656,36333,267.2958539,36333,129.3367035,36333,323.3417587,36333,155.2040442,36333,272.7926638,36333,271.6070773,36333,118.5586449,36333,268.3736597,36333,272.6848832,36333,228.4948428,36333,60.3571283,36333,250.0509601,36333,194.0050552
36337.5,220.1059875,36337.5,206.5157928,36337.5,118.8572333,36337.5,242.1165863,36337.5,270.7303647,36337.5,215.7038678,36337.5,145.2699518,36337.5,195.8943289,36337.5,176.08479,36337.5,264.1271851,36337.5,268.5293048,36337.5,246.5187061,36337.5,110.0529938,36337.5,269.8499407,36337.5,259.7250653,36337.5,154.0741913,36337.5,250.9208258,36337.5,268.9695168,36337.5,275.1324844,36337.5,272.9314246,36337.5,132.0635925,36337.5,330.1589813,36337.5,158.476311,36337.5,278.5441272,36337.5,277.3335443,36337.5,121.0582932,36337.5,274.0319545,36337.5,278.4340742,36337.5,233.3123468,36337.5,61.62967651,36337.5,255.3229456,36337.5,198.0953888
36342,220.1059875,36342,209.9902039,36342,118.8572333,36342,242.1165863,36342,270.7303647,36342,215.7038678,36342,145.2699518,36342,195.8943289,36342,176.08479,36342,264.1271851,36342,268.5293048,36342,246.5187061,36342,110.0529938,36342,269.8499407,36342,259.7250653,36342,154.0741913,36342,250.9208258,36342,268.9695168,36342,275.1324844,36342,272.9314246,36342,132.0635925,36342,330.1589813,36342,158.476311,36342,278.5441272,36342,277.3335443,36342,121.0582932,36342,274.0319545,36342,278.4340742,36342,233.3123468,36342,61.62967651,36342,255.3229456,36342,198.0953888
36347.625,214.8568573,36347.625,196.4119568,36347.625,116.0227029,36347.625,236.342543,36347.625,264.2739345,36347.625,210.5597202,36347.625,141.8055258,36347.625,191.222603,36347.625,171.8854858,36347.625,257.8282288,36347.625,262.1253659,36347.625,240.6396802,36347.625,107.4284286,36347.625,263.414507,36347.625,253.5310916,36347.625,150.3998001,36347.625,244.9368173,36347.625,262.5550796,36347.625,268.5710716,36347.625,266.4225031,36347.625,128.9141144,36347.625,322.2852859,36347.625,154.6969373,36347.625,271.9013529,36347.625,270.7196402,36347.625,118.1712715,36347.625,267.4967873,36347.625,271.7939245,36347.625,227.7482687,36347.625,60.15992004,36347.625,249.2339545,36347.625,193.3711716
36351.8125,214.8568573,36351.8125,198.0927124,36351.8125,116.0227029,36351.8125,236.342543,36351.8125,264.2739345,36351.8125,210.5597202,36351.8125,141.8055258,36351.8125,191.222603,36351.8125,171.8854858,36351.8125,257.8282288,36351.8125,262.1253659,36351.8125,240.6396802,36351.8125,107.4284286,36351.8125,263.414507,36351.8125,253.5310916,36351.8125,150.3998001,36351.8125,244.9368173,36351.8125,262.5550796,36351.8125,268.5710716,36351.8125,266.4225031,36351.8125,128.9141144,36351.8125,322.2852859,36351.8125,154.6969373,36351.8125,271.9013529,36351.8125,270.7196402,36351.8125,118.1712715,36351.8125,267.4967873,36351.8125,271.7939245,36351.8125,227.7482687,36351.8125,60.15992004,36351.8125,249.2339545,36351.8125,193.3711716
36356,214.8568573,36356,199.9635925,36356,116.0227029,36356,236.342543,36356,264.2739345,36356,210.5597202,36356,141.8055258,36356,191.222603,36356,171.8854858,36356,257.8282288,36356,262.1253659,36356,240.6396802,36356,107.4284286,36356,263.414507,36356,253.5310916,36356,150.3998001,36356,244.9368173,36356,262.5550796,36356,268.5710716,36356,266.4225031,36356,128.9141144,36356,322.2852859,36356,154.6969373,36356,271.9013529,36356,270.7196402,36356,118.1712715,36356,267.4967873,36356,271.7939245,36356,227.7482687,36356,60.15992004,36356,249.2339545,36356,193.3711716
36361.23438,222.9416962,36361.23438,190.1838684,36361.23438,120.3885159,36361.23438,245.2358658,36361.23438,274.2182863,36361.23438,218.4828622,36361.23438,147.1415195,36361.23438,198.4181096,36361.23438,178.3533569,36361.23438,267.5300354,36361.23438,271.9888693,36361.23438,249.6946997,36361.23438,111.4708481,36361.23438,273.3265195,36361.23438,263.0712015,36361.23438,156.0591873,36361.23438,254.1535336,36361.23438,272.4347527,36361.23438,278.6771202,36361.23438,276.4477032,36361.23438,133.7650177,36361.23438,334.4125443,36361.23438,160.5180212,36361.23438,282.1327165,36361.23438,280.9065372,36361.23438,122.6179329,36361.23438,277.5624117,36361.23438,282.0212457,36361.23438,236.3181979,36361.23438,62.42367493,36361.23438,258.6123676,36361.23438,200.6475266
36365.20526,222.9416962,36365.20526,192.9229279,36365.20526,120.3885159,36365.20526,245.2358658,36365.20526,274.2182863,36365.20526,218.4828622,36365.20526,147.1415195,36365.20526,198.4181096,36365.20526,178.3533569,36365.20526,267.5300354,36365.20526,271.9888693,36365.20526,249.6946997,36365.20526,111.4708481,36365.20526,273.3265195,36365.20526,263.0712015,36365.20526,156.0591873,36365.20526,254.1535336,36365.20526,272.4347527,36365.20526,278.6771202,36365.20526,276.4477032,36365.20526,133.7650177,36365.20526,334.4125443,36365.20526,160.5180212,36365.20526,282.1327165,36365.20526,280.9065372,36365.20526,122.6179329,36365.20526,277.5624117,36365.20526,282.0212457,36365.20526,236.3181979,36365.20526,62.42367493,36365.20526,258.6123676,36365.20526,200.6475266
36369.1026,222.9416962,36369.1026,195.818924,36369.1026,120.3885159,36369.1026,245.2358658,36369.1026,274.2182863,36369.1026,218.4828622,36369.1026,147.1415195,36369.1026,198.4181096,36369.1026,178.3533569,36369.1026,267.5300354,36369.1026,271.9888693,36369.1026,249.6946997,36369.1026,111.4708481,36369.1026,273.3265195,36369.1026,263.0712015,36369.1026,156.0591873,36369.1026,254.1535336,36369.1026,272.4347527,36369.1026,278.6771202,36369.1026,276.4477032,36369.1026,133.7650177,36369.1026,334.4125443,36369.1026,160.5180212,36369.1026,282.1327165,36369.1026,280.9065372,36369.1026,122.6179329,36369.1026,277.5624117,36369.1026,282.0212457,36369.1026,236.3181979,36369.1026,62.42367493,36369.1026,258.6123676,36369.1026,200.6475266
36373,222.9416962,36373,198.7726135,36373,120.3885159,36373,245.2358658,36373,274.2182863,36373,218.4828622,36373,147.1415195,36373,198.4181096,36373,178.3533569,36373,267.5300354,36373,271.9888693,36373,249.6946997,36373,111.4708481,36373,273.3265195,36373,263.0712015,36373,156.0591873,36373,254.1535336,36373,272.4347527,36373,278.6771202,36373,276.4477032,36373,133.7650177,36373,334.4125443,36373,160.5180212,36373,282.1327165,36373,280.9065372,36373,122.6179329,36373,277.5624117,36373,282.0212457,36373,236.3181979,36373,62.42367493,36373,258.6123676,36373,200.6475266
36377,231.6661835,36377,205.1929474,36377,125.0997391,36377,254.8328018,36377,284.9494057,36377,227.0328598,36377,152.8996811,36377,206.1829033,36377,185.3329468,36377,277.9994202,36377,282.6327438,36377,259.4661255,36377,115.8330917,36377,284.0227409,36377,273.3660965,36377,162.1663284,36377,264.0994492,36377,283.0960762,36377,289.5827293,36377,287.2660675,36377,138.9997101,36377,347.4992752,36377,166.7996521,36377,293.1735552,36377,291.8993912,36377,127.4164009,36377,288.4243984,36377,293.0577221,36377,245.5661545,36377,64.86653137,36377,268.7327728,36377,208.4995651
36382,213.6421509,36382,191.0898743,36382,115.3667615,36382,235.006366,36382,262.7798456,36382,209.3693079,36382,141.0038196,36382,190.1415143,36382,170.9137207,36382,256.3705811,36382,260.6434241,36382,239.279209,36382,106.8210754,36382,261.925277,36382,252.097738,36382,149.5495056,36382,243.552052,36382,261.0707084,36382,267.0526886,36382,264.9162671,36382,128.1852905,36382,320.4632263,36382,153.8223486,36382,270.3641419,36382,269.1891101,36382,117.503183,36382,265.9844778,36382,270.2573209,36382,226.4606799,36382,59.81980225,36382,247.824895,36382,192.2779358
36388.25,213.6421509,36388.25,195.1565399,36388.25,115.3667615,36388.25,235.006366,36388.25,262.7798456,36388.25,209.3693079,36388.25,141.0038196,36388.25,190.1415143,36388.25,170.9137207,36388.25,256.3705811,36388.25,260.6434241,36388.25,239.279209,36388.25,106.8210754,36388.25,261.925277,36388.25,252.097738,36388.25,149.5495056,36388.25,243.552052,36388.25,261.0707084,36388.25,267.0526886,36388.25,264.9162671,36388.25,128.1852905,36388.25,320.4632263,36388.25,153.8223486,36388.25,270.3641419,36388.25,269.1891101,36388.25,117.503183,36388.25,265.9844778,36388.25,270.2573209,36388.25,226.4606799,36388.25,59.81980225,36388.25,247.824895,36388.25,192.2779358
36395.125,213.6421509,36395.125,199.3118286,36395.125,115.3667615,36395.125,235.006366,36395.125,262.7798456,36395.125,209.3693079,36395.125,141.0038196,36395.125,190.1415143,36395.125,170.9137207,36395.125,256.3705811,36395.125,260.6434241,36395.125,239.279209,36395.125,106.8210754,36395.125,261.925277,36395.125,252.097738,36395.125,149.5495056,36395.125,243.552052,36395.125,261.0707084,36395.125,267.0526886,36395.125,264.9162671,36395.125,128.1852905,36395.125,320.4632263,36395.125,153.8223486,36395.125,270.3641419,36395.125,269.1891101,36395.125,117.503183,36395.125,265.9844778,36395.125,270.2573209,36395.125,226.4606799,36395.125,59.81980225,36395.125,247.824895,36395.125,192.2779358
36402,213.6421509,36402,203.4912109,36402,115.3667615,36402,235.006366,36402,262.7798456,36402,209.3693079,36402,141.0038196,36402,190.1415143,36402,170.9137207,36402,256.3705811,36402,260.6434241,36402,239.279209,36402,106.8210754,36402,261.925277,36402,252.097738,36402,149.5495056,36402,243.552052,36402,261.0707084,36402,267.0526886,36402,264.9162671,36402,128.1852905,36402,320.4632263,36402,153.8223486,36402,270.3641419,36402,269.1891101,36402,117.503183,36402,265.9844778,36402,270.2573209,36402,226.4606799,36402,59.81980225,36402,247.824895,36402,192.2779358
36404,213.4266663,36404,193.7238159,36404,115.2503998,36404,234.7693329,36404,262.5147995,36404,209.1581329,36404,140.8615997,36404,189.949733,36404,170.741333,36404,256.1119995,36404,260.3805328,36404,239.0378662,36404,106.7133331,36404,261.6610928,36404,251.8434662,36404,149.3986664,36404,243.3063995,36404,260.8073862,36404,266.7833328,36404,264.6490662,36404,128.0559998,36404,320.1399994,36404,153.6671997,36404,270.0914462,36404,268.9175995,36404,117.3846664,36404,265.7161995,36404,269.9847328,36404,226.2322662,36404,59.75946655,36404,247.5749329,36404,192.0839996
36406,212.8408508,36406,197.3630829,36406,114.9340594,36406,234.1249359,36406,261.7942465,36406,208.5840338,36406,140.4749615,36406,189.4283572,36406,170.2726807,36406,255.409021,36406,259.665838,36406,238.3817529,36406,106.4204254,36406,260.9428831,36406,251.152204,36406,148.9885956,36406,242.6385699,36406,260.0915197,36406,266.0510635,36406,263.922655,36406,127.7045105,36406,319.2612762,36406,153.2454126,36406,269.3500967,36406,268.179472,36406,117.062468,36406,264.9868593,36406,269.2436763,36406,225.6113019,36406,59.59543823,36406,246.895387,36406,191.5567657
36408.5,190.8129272,36408.5,188.5074921,36408.5,103.0389807,36408.5,209.89422,36408.5,234.6999005,36408.5,186.9966687,36408.5,125.936532,36408.5,169.8235052,36408.5,152.6503418,36408.5,228.9755127,36408.5,232.7917712,36408.5,213.7104785,36408.5,95.40646362,36408.5,233.9366488,36408.5,225.1592542,36408.5,133.5690491,36408.5,217.5267371,36408.5,233.1733971,36408.5,238.5161591,36408.5,236.6080298,36408.5,114.4877563,36408.5,286.2193909,36408.5,137.3853076,36408.5,241.4737594,36408.5,240.4242883,36408.5,104.94711,36408.5,237.5620944,36408.5,241.378353,36408.5,202.2617029,36408.5,53.42761963,36408.5,221.3429956,36408.5,171.7316345
36411.625,190.8129272,36411.625,190.6016998,36411.625,103.0389807,36411.625,209.89422,36411.625,234.6999005,36411.625,186.9966687,36411.625,125.936532,36411.625,169.8235052,36411.625,152.6503418,36411.625,228.9755127,36411.625,232.7917712,36411.625,213.7104785,36411.625,95.40646362,36411.625,233.9366488,36411.625,225.1592542,36411.625,133.5690491,36411.625,217.5267371,36411.625,233.1733971,36411.625,238.5161591,36411.625,236.6080298,36411.625,114.4877563,36411.625,286.2193909,36411.625,137.3853076,36411.625,241.4737594,36411.625,240.4242883,36411.625,104.94711,36411.625,237.5620944,36411.625,241.378353,36411.625,202.2617029,36411.625,53.42761963,36411.625,221.3429956,36411.625,171.7316345
36415.53125,190.8129272,36415.53125,193.4081879,36415.53125,103.0389807,36415.53125,209.89422,36415.53125,234.6999005,36415.53125,186.9966687,36415.53125,125.936532,36415.53125,169.8235052,36415.53125,152.6503418,36415.53125,228.9755127,36415.53125,232.7917712,36415.53125,213.7104785,36415.53125,95.40646362,36415.53125,233.9366488,36415.53125,225.1592542,36415.53125,133.5690491,36415.53125,217.5267371,36415.53125,233.1733971,36415.53125,238.5161591,36415.53125,236.6080298,36415.53125,114.4877563,36415.53125,286.2193909,36415.53125,137.3853076,36415.53125,241.4737594,36415.53125,240.4242883,36415.53125,104.94711,36415.53125,237.5620944,36415.53125,241.378353,36415.53125,202.2617029,36415.53125,53.42761963,36415.53125,221.3429956,36415.53125,171.7316345
36419.76563,190.8129272,36419.76563,196.6039124,36419.76563,103.0389807,36419.76563,209.89422,36419.76563,234.6999005,36419.76563,186.9966687,36419.76563,125.936532,36419.76563,169.8235052,36419.76563,152.6503418,36419.76563,228.9755127,36419.76563,232.7917712,36419.76563,213.7104785,36419.76563,95.40646362,36419.76563,233.9366488,36419.76563,225.1592542,36419.76563,133.5690491,36419.76563,217.5267371,36419.76563,233.1733971,36419.76563,238.5161591,36419.76563,236.6080298,36419.76563,114.4877563,36419.76563,286.2193909,36419.76563,137.3853076,36419.76563,241.4737594,36419.76563,240.4242883,36419.76563,104.94711,36419.76563,237.5620944,36419.76563,241.378353,36419.76563,202.2617029,36419.76563,53.42761963,36419.76563,221.3429956,36419.76563,171.7316345
36424,190.8129272,36424,199.9257507,36424,103.0389807,36424,209.89422,36424,234.6999005,36424,186.9966687,36424,125.936532,36424,169.8235052,36424,152.6503418,36424,228.9755127,36424,232.7917712,36424,213.7104785,36424,95.40646362,36424,233.9366488,36424,225.1592542,36424,133.5690491,36424,217.5267371,36424,233.1733971,36424,238.5161591,36424,236.6080298,36424,114.4877563,36424,286.2193909,36424,137.3853076,36424,241.4737594,36424,240.4242883,36424,104.94711,36424,237.5620944,36424,241.378353,36424,202.2617029,36424,53.42761963,36424,221.3429956,36424,171.7316345
